subject,subj_raw,hand,date,run,ts,src_dir,fname
zxw1211,zxw-1211,left,20260521,,20260521_195638,pose_20260520-0522_run1,zxw-1211__20260521-left__20260521_195638.npz
zxw1211,zxw-1211,left,20260521,,20260521_201148,pose_20260520-0522_run1,zxw-1211__20260521-left__20260521_201148.npz
zxw1211,zxw-1211,left,20260521,,20260521_201423,pose_20260520-0522_run1,zxw-1211__20260521-left__20260521_201423.npz
zxw1211,zxw-1211,left,20260521,,20260521_201657,pose_20260520-0522_run1,zxw-1211__20260521-left__20260521_201657.npz
zxw1211,zxw-1211,left,20260521,,20260521_201927,pose_20260520-0522_run1,zxw-1211__20260521-left__20260521_201927.npz
zxw1211,zxw-1211,left,20260521,,20260521_202241,pose_20260520-0522_run1,zxw-1211__20260521-left__20260521_202241.npz
zxw1211,zxw-1211,left,20260521,,20260521_202505,pose_20260520-0522_run1,zxw-1211__20260521-left__20260521_202505.npz
zxw1211,zxw-1211,left,20260521,,20260521_202728,pose_20260520-0522_run1,zxw-1211__20260521-left__20260521_202728.npz
zxw1211,zxw-1211,left,20260521,,20260521_203028,pose_20260520-0522_run1,zxw-1211__20260521-left__20260521_203028.npz
zxw1211,zxw-1211,left,20260521,,20260521_203252,pose_20260520-0522_run1,zxw-1211__20260521-left__20260521_203252.npz
zxw1211,zxw-1211,left,20260521,,20260521_203523,pose_20260520-0522_run1,zxw-1211__20260521-left__20260521_203523.npz
zxw1211,zxw-1211,left,20260521,,20260521_203749,pose_20260520-0522_run1,zxw-1211__20260521-left__20260521_203749.npz
zxw1211,zxw-1211,left,20260521,,20260521_204029,pose_20260520-0522_run1,zxw-1211__20260521-left__20260521_204029.npz
zxw1211,zxw-1211,left,20260521,,20260521_204253,pose_20260520-0522_run1,zxw-1211__20260521-left__20260521_204253.npz
zyb0201,zyb-0201,left,20260520,,20260520_100614,pose_20260520-0522_run1,zyb-0201__20260520-left__20260520_100614.npz
zyb0201,zyb-0201,left,20260520,,20260520_100842,pose_20260520-0522_run1,zyb-0201__20260520-left__20260520_100842.npz
zyb0201,zyb-0201,left,20260520,,20260520_101104,pose_20260520-0522_run1,zyb-0201__20260520-left__20260520_101104.npz
zyb0201,zyb-0201,left,20260520,,20260520_101327,pose_20260520-0522_run1,zyb-0201__20260520-left__20260520_101327.npz
zyb0201,zyb-0201,left,20260520,,20260520_101620,pose_20260520-0522_run1,zyb-0201__20260520-left__20260520_101620.npz
zyb0201,zyb-0201,left,20260520,,20260520_101849,pose_20260520-0522_run1,zyb-0201__20260520-left__20260520_101849.npz
zyb0201,zyb-0201,left,20260520,,20260520_102124,pose_20260520-0522_run1,zyb-0201__20260520-left__20260520_102124.npz
zyb0201,zyb-0201,left,20260520,,20260520_102354,pose_20260520-0522_run1,zyb-0201__20260520-left__20260520_102354.npz
zyb0201,zyb-0201,left,20260520,,20260520_102624,pose_20260520-0522_run1,zyb-0201__20260520-left__20260520_102624.npz
zyb0201,zyb-0201,left,20260520,,20260520_102844,pose_20260520-0522_run1,zyb-0201__20260520-left__20260520_102844.npz
zyb0201,zyb-0201,left,20260520,,20260520_103140,pose_20260520-0522_run1,zyb-0201__20260520-left__20260520_103140.npz
zyb0201,zyb-0201,left,20260520,,20260520_103417,pose_20260520-0522_run1,zyb-0201__20260520-left__20260520_103417.npz
zyb0201,zyb-0201,left,20260520,,20260520_103640,pose_20260520-0522_run1,zyb-0201__20260520-left__20260520_103640.npz
zyb0201,zyb-0201,left,20260520,,20260520_103906,pose_20260520-0522_run1,zyb-0201__20260520-left__20260520_103906.npz
zyb0201,zyb-0201,left,20260520,,20260520_104140,pose_20260520-0522_run1,zyb-0201__20260520-left__20260520_104140.npz
zyb0201,zyb-0201,left,20260520,,20260520_104758,pose_20260520-0522_run1,zyb-0201__20260520-left__20260520_104758.npz
zyb0201,zyb-0201,left,20260520,,20260520_105019,pose_20260520-0522_run1,zyb-0201__20260520-left__20260520_105019.npz
zyb0201,zyb-0201,left,20260520,,20260520_105242,pose_20260520-0522_run1,zyb-0201__20260520-left__20260520_105242.npz
zyb0201,zyb-0201,left,20260520,,20260520_105503,pose_20260520-0522_run1,zyb-0201__20260520-left__20260520_105503.npz
zyb0201,zyb-0201,left,20260520,,20260520_105741,pose_20260520-0522_run1,zyb-0201__20260520-left__20260520_105741.npz
zyb0923,zyb-0923,right,20260522,2,20260522_111259,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_111259.npz
zyb0923,zyb-0923,right,20260522,2,20260522_111626,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_111626.npz
zyb0923,zyb-0923,right,20260522,2,20260522_111914,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_111914.npz
zyb0923,zyb-0923,right,20260522,2,20260522_112146,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_112146.npz
zyb0923,zyb-0923,right,20260522,2,20260522_112426,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_112426.npz
zyb0923,zyb-0923,right,20260522,2,20260522_112700,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_112700.npz
zyb0923,zyb-0923,right,20260522,2,20260522_112942,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_112942.npz
zyb0923,zyb-0923,right,20260522,2,20260522_113214,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_113214.npz
zyb0923,zyb-0923,right,20260522,2,20260522_113458,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_113458.npz
zyb0923,zyb-0923,right,20260522,2,20260522_114105,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_114105.npz
zyb0923,zyb-0923,right,20260522,2,20260522_114340,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_114340.npz
zyb0923,zyb-0923,right,20260522,2,20260522_114611,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_114611.npz
zyb0923,zyb-0923,right,20260522,2,20260522_114845,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_114845.npz
zyb0923,zyb-0923,right,20260522,2,20260522_115113,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_115113.npz
zyb0923,zyb-0923,right,20260522,2,20260522_115341,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_115341.npz
zyb0923,zyb-0923,right,20260522,2,20260522_115610,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_115610.npz
zyb0923,zyb-0923,right,20260522,2,20260522_115844,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_115844.npz
zyb0923,zyb-0923,right,20260522,2,20260522_134013,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_134013.npz
zyb0923,zyb-0923,right,20260522,2,20260522_134239,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_134239.npz
zyb0923,zyb-0923,right,20260522,2,20260522_134521,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_134521.npz
zyb0923,zyb-0923,right,20260522,2,20260522_134750,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_134750.npz
zyb0923,zyb-0923,right,20260522,2,20260522_135016,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_135016.npz
zyb0923,zyb-0923,right,20260522,2,20260522_135250,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_135250.npz
zyb0923,zyb-0923,right,20260522,2,20260522_135513,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_135513.npz
zyb0923,zyb-0923,right,20260522,2,20260522_135745,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_135745.npz
zyb0923,zyb-0923,right,20260522,2,20260522_140011,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_140011.npz
zyb0923,zyb-0923,right,20260522,2,20260522_140242,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_140242.npz
zyb0923,zyb-0923,right,20260522,2,20260522_140516,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_140516.npz
zyb0923,zyb-0923,right,20260522,2,20260522_140741,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_140741.npz
zyb0923,zyb-0923,right,20260522,2,20260522_141015,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_141015.npz
zyb0923,zyb-0923,right,20260522,2,20260522_141246,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_141246.npz
zyb0923,zyb-0923,right,20260522,2,20260522_141517,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_141517.npz
zyb0923,zyb-0923,right,20260522,2,20260522_141740,pose_20260520-0522_run1,zyb-0923__20260522-right-2__20260522_141740.npz
zyb0923,zyb-0923,right,20260522,,20260522_110235,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_110235.npz
zyb0923,zyb-0923,right,20260522,,20260522_110505,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_110505.npz
zyb0923,zyb-0923,right,20260522,,20260522_110747,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_110747.npz
zyb0923,zyb-0923,right,20260522,,20260522_131934,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_131934.npz
zyb0923,zyb-0923,right,20260522,,20260522_132159,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_132159.npz
zyb0923,zyb-0923,right,20260522,,20260522_132422,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_132422.npz
zyb0923,zyb-0923,right,20260522,,20260522_132645,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_132645.npz
zyb0923,zyb-0923,right,20260522,,20260522_132912,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_132912.npz
zyb0923,zyb-0923,right,20260522,,20260522_133203,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_133203.npz
zyb0923,zyb-0923,right,20260522,,20260522_143543,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_143543.npz
zyb0923,zyb-0923,right,20260522,,20260522_143809,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_143809.npz
zyb0923,zyb-0923,right,20260522,,20260522_144044,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_144044.npz
zyb0923,zyb-0923,right,20260522,,20260522_144354,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_144354.npz
zyb0923,zyb-0923,right,20260522,,20260522_144756,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_144756.npz
zyb0923,zyb-0923,right,20260522,,20260522_145132,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_145132.npz
zyb0923,zyb-0923,right,20260522,,20260522_145411,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_145411.npz
zyb0923,zyb-0923,right,20260522,,20260522_145655,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_145655.npz
zyb0923,zyb-0923,right,20260522,,20260522_145924,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_145924.npz
zyb0923,zyb-0923,right,20260522,,20260522_150207,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_150207.npz
zyb0923,zyb-0923,right,20260522,,20260522_150446,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_150446.npz
zyb0923,zyb-0923,right,20260522,,20260522_150733,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_150733.npz
zyb0923,zyb-0923,right,20260522,,20260522_151019,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_151019.npz
zyb0923,zyb-0923,right,20260522,,20260522_151249,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_151249.npz
zyb0923,zyb-0923,right,20260522,,20260522_151525,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_151525.npz
zyb0923,zyb-0923,right,20260522,,20260522_151757,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_151757.npz
zyb0923,zyb-0923,right,20260522,,20260522_152042,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_152042.npz
zyb0923,zyb-0923,right,20260522,,20260522_152310,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_152310.npz
zyb0923,zyb-0923,right,20260522,,20260522_152946,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_152946.npz
zyb0923,zyb-0923,right,20260522,,20260522_153220,pose_20260520-0522_run1,zyb-0923__20260522-right__20260522_153220.npz
wjh0111,wjh-0111,left,20260502,2,20260502_105005,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_105005.npz
wjh0111,wjh-0111,left,20260502,2,20260502_105224,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_105224.npz
wjh0111,wjh-0111,left,20260502,2,20260502_105439,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_105439.npz
wjh0111,wjh-0111,left,20260502,2,20260502_105657,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_105657.npz
wjh0111,wjh-0111,left,20260502,2,20260502_105915,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_105915.npz
wjh0111,wjh-0111,left,20260502,2,20260502_110131,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_110131.npz
wjh0111,wjh-0111,left,20260502,2,20260502_110346,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_110346.npz
wjh0111,wjh-0111,left,20260502,2,20260502_110600,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_110600.npz
wjh0111,wjh-0111,left,20260502,2,20260502_110814,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_110814.npz
wjh0111,wjh-0111,left,20260502,2,20260502_111032,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_111032.npz
wjh0111,wjh-0111,left,20260502,2,20260502_111246,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_111246.npz
wjh0111,wjh-0111,left,20260502,2,20260502_111500,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_111500.npz
wjh0111,wjh-0111,left,20260502,2,20260502_111713,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_111713.npz
wjh0111,wjh-0111,left,20260502,2,20260502_111928,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_111928.npz
wjh0111,wjh-0111,left,20260502,2,20260502_112206,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_112206.npz
wjh0111,wjh-0111,left,20260502,2,20260502_112420,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_112420.npz
wjh0111,wjh-0111,left,20260502,2,20260502_112633,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_112633.npz
wjh0111,wjh-0111,left,20260502,2,20260502_112849,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_112849.npz
wjh0111,wjh-0111,left,20260502,2,20260502_113225,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_113225.npz
wjh0111,wjh-0111,left,20260502,2,20260502_113440,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_113440.npz
wjh0111,wjh-0111,left,20260502,2,20260502_113701,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_113701.npz
wjh0111,wjh-0111,left,20260502,2,20260502_113915,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_113915.npz
wjh0111,wjh-0111,left,20260502,2,20260502_114129,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_114129.npz
wjh0111,wjh-0111,left,20260502,2,20260502_114343,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_114343.npz
wjh0111,wjh-0111,left,20260502,2,20260502_114611,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_114611.npz
wjh0111,wjh-0111,left,20260502,2,20260502_114827,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_114827.npz
wjh0111,wjh-0111,left,20260502,2,20260502_115042,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_115042.npz
wjh0111,wjh-0111,left,20260502,2,20260502_115256,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_115256.npz
wjh0111,wjh-0111,left,20260502,2,20260502_115510,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_115510.npz
wjh0111,wjh-0111,left,20260502,2,20260502_115725,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_115725.npz
wjh0111,wjh-0111,left,20260502,2,20260502_115938,wjh0111_0502_left,wjh-0111__20260502-left-2__20260502_115938.npz
wjh0111,wjh-0111,left,20260502,3,20260502_130433,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_130433.npz
wjh0111,wjh-0111,left,20260502,3,20260502_130653,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_130653.npz
wjh0111,wjh-0111,left,20260502,3,20260502_130908,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_130908.npz
wjh0111,wjh-0111,left,20260502,3,20260502_131125,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_131125.npz
wjh0111,wjh-0111,left,20260502,3,20260502_131340,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_131340.npz
wjh0111,wjh-0111,left,20260502,3,20260502_131556,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_131556.npz
wjh0111,wjh-0111,left,20260502,3,20260502_131810,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_131810.npz
wjh0111,wjh-0111,left,20260502,3,20260502_132035,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_132035.npz
wjh0111,wjh-0111,left,20260502,3,20260502_132313,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_132313.npz
wjh0111,wjh-0111,left,20260502,3,20260502_132528,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_132528.npz
wjh0111,wjh-0111,left,20260502,3,20260502_132743,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_132743.npz
wjh0111,wjh-0111,left,20260502,3,20260502_133001,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_133001.npz
wjh0111,wjh-0111,left,20260502,3,20260502_133214,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_133214.npz
wjh0111,wjh-0111,left,20260502,3,20260502_133428,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_133428.npz
wjh0111,wjh-0111,left,20260502,3,20260502_133641,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_133641.npz
wjh0111,wjh-0111,left,20260502,3,20260502_133856,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_133856.npz
wjh0111,wjh-0111,left,20260502,3,20260502_134121,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_134121.npz
wjh0111,wjh-0111,left,20260502,3,20260502_134335,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_134335.npz
wjh0111,wjh-0111,left,20260502,3,20260502_134549,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_134549.npz
wjh0111,wjh-0111,left,20260502,3,20260502_134802,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_134802.npz
wjh0111,wjh-0111,left,20260502,3,20260502_135016,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_135016.npz
wjh0111,wjh-0111,left,20260502,3,20260502_135231,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_135231.npz
wjh0111,wjh-0111,left,20260502,3,20260502_135447,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_135447.npz
wjh0111,wjh-0111,left,20260502,3,20260502_135703,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_135703.npz
wjh0111,wjh-0111,left,20260502,3,20260502_135918,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_135918.npz
wjh0111,wjh-0111,left,20260502,3,20260502_140132,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_140132.npz
wjh0111,wjh-0111,left,20260502,3,20260502_140347,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_140347.npz
wjh0111,wjh-0111,left,20260502,3,20260502_140601,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_140601.npz
wjh0111,wjh-0111,left,20260502,3,20260502_140814,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_140814.npz
wjh0111,wjh-0111,left,20260502,3,20260502_141039,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_141039.npz
wjh0111,wjh-0111,left,20260502,3,20260502_141255,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_141255.npz
wjh0111,wjh-0111,left,20260502,3,20260502_141510,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_141510.npz
wjh0111,wjh-0111,left,20260502,3,20260502_141724,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_141724.npz
wjh0111,wjh-0111,left,20260502,3,20260502_141941,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_141941.npz
wjh0111,wjh-0111,left,20260502,3,20260502_142156,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_142156.npz
wjh0111,wjh-0111,left,20260502,3,20260502_142410,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_142410.npz
wjh0111,wjh-0111,left,20260502,3,20260502_142624,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_142624.npz
wjh0111,wjh-0111,left,20260502,3,20260502_142840,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_142840.npz
wjh0111,wjh-0111,left,20260502,3,20260502_143054,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_143054.npz
wjh0111,wjh-0111,left,20260502,3,20260502_143309,wjh0111_0502_left,wjh-0111__20260502-left-3__20260502_143309.npz
wjh0111,wjh-0111,left,20260502,4,20260502_150608,wjh0111_0502_left,wjh-0111__20260502-left-4__20260502_150608.npz
wjh0111,wjh-0111,left,20260502,4,20260502_150825,wjh0111_0502_left,wjh-0111__20260502-left-4__20260502_150825.npz
wjh0111,wjh-0111,left,20260502,4,20260502_151052,wjh0111_0502_left,wjh-0111__20260502-left-4__20260502_151052.npz
wjh0111,wjh-0111,left,20260502,5,20260502_151935,wjh0111_0502_left,wjh-0111__20260502-left-5__20260502_151935.npz
wjh0111,wjh-0111,left,20260502,5,20260502_152157,wjh0111_0502_left,wjh-0111__20260502-left-5__20260502_152157.npz
wjh0111,wjh-0111,left,20260502,5,20260502_152447,wjh0111_0502_left,wjh-0111__20260502-left-5__20260502_152447.npz
wjh0111,wjh-0111,left,20260502,5,20260502_152702,wjh0111_0502_left,wjh-0111__20260502-left-5__20260502_152702.npz
wjh0111,wjh-0111,left,20260502,5,20260502_152950,wjh0111_0502_left,wjh-0111__20260502-left-5__20260502_152950.npz
wjh0111,wjh-0111,left,20260502,5,20260502_153214,wjh0111_0502_left,wjh-0111__20260502-left-5__20260502_153214.npz
wjh0111,wjh-0111,left,20260502,5,20260502_153427,wjh0111_0502_left,wjh-0111__20260502-left-5__20260502_153427.npz
wjh0111,wjh-0111,left,20260502,5,20260502_153737,wjh0111_0502_left,wjh-0111__20260502-left-5__20260502_153737.npz
wjh0111,wjh-0111,left,20260502,5,20260502_154000,wjh0111_0502_left,wjh-0111__20260502-left-5__20260502_154000.npz
wjh0111,wjh-0111,left,20260502,5,20260502_154214,wjh0111_0502_left,wjh-0111__20260502-left-5__20260502_154214.npz
wjh0111,wjh-0111,left,20260502,5,20260502_154430,wjh0111_0502_left,wjh-0111__20260502-left-5__20260502_154430.npz
wjh0111,wjh-0111,left,20260502,5,20260502_154645,wjh0111_0502_left,wjh-0111__20260502-left-5__20260502_154645.npz
wjh0111,wjh-0111,left,20260502,5,20260502_154859,wjh0111_0502_left,wjh-0111__20260502-left-5__20260502_154859.npz
wjh0111,wjh-0111,left,20260502,5,20260502_155113,wjh0111_0502_left,wjh-0111__20260502-left-5__20260502_155113.npz
wjh0111,wjh-0111,left,20260502,5,20260502_155327,wjh0111_0502_left,wjh-0111__20260502-left-5__20260502_155327.npz
wjh0111,wjh-0111,left,20260502,5,20260502_155543,wjh0111_0502_left,wjh-0111__20260502-left-5__20260502_155543.npz
wjh0111,wjh-0111,left,20260502,5,20260502_155800,wjh0111_0502_left,wjh-0111__20260502-left-5__20260502_155800.npz
wjh0111,wjh-0111,left,20260502,5,20260502_160014,wjh0111_0502_left,wjh-0111__20260502-left-5__20260502_160014.npz
wjh0111,wjh-0111,left,20260502,5,20260502_160228,wjh0111_0502_left,wjh-0111__20260502-left-5__20260502_160228.npz
wjh0111,wjh-0111,left,20260502,5,20260502_160452,wjh0111_0502_left,wjh-0111__20260502-left-5__20260502_160452.npz
wjh0111,wjh-0111,left,20260502,6,20260502_161814,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_161814.npz
wjh0111,wjh-0111,left,20260502,6,20260502_162028,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_162028.npz
wjh0111,wjh-0111,left,20260502,6,20260502_162243,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_162243.npz
wjh0111,wjh-0111,left,20260502,6,20260502_162456,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_162456.npz
wjh0111,wjh-0111,left,20260502,6,20260502_162709,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_162709.npz
wjh0111,wjh-0111,left,20260502,6,20260502_162924,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_162924.npz
wjh0111,wjh-0111,left,20260502,6,20260502_163140,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_163140.npz
wjh0111,wjh-0111,left,20260502,6,20260502_163354,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_163354.npz
wjh0111,wjh-0111,left,20260502,6,20260502_163607,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_163607.npz
wjh0111,wjh-0111,left,20260502,6,20260502_163823,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_163823.npz
wjh0111,wjh-0111,left,20260502,6,20260502_164045,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_164045.npz
wjh0111,wjh-0111,left,20260502,6,20260502_164259,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_164259.npz
wjh0111,wjh-0111,left,20260502,6,20260502_164513,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_164513.npz
wjh0111,wjh-0111,left,20260502,6,20260502_164728,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_164728.npz
wjh0111,wjh-0111,left,20260502,6,20260502_164943,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_164943.npz
wjh0111,wjh-0111,left,20260502,6,20260502_165200,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_165200.npz
wjh0111,wjh-0111,left,20260502,6,20260502_165412,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_165412.npz
wjh0111,wjh-0111,left,20260502,6,20260502_165627,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_165627.npz
wjh0111,wjh-0111,left,20260502,6,20260502_165841,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_165841.npz
wjh0111,wjh-0111,left,20260502,6,20260502_170055,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_170055.npz
wjh0111,wjh-0111,left,20260502,6,20260502_170311,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_170311.npz
wjh0111,wjh-0111,left,20260502,6,20260502_170526,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_170526.npz
wjh0111,wjh-0111,left,20260502,6,20260502_170745,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_170745.npz
wjh0111,wjh-0111,left,20260502,6,20260502_171005,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_171005.npz
wjh0111,wjh-0111,left,20260502,6,20260502_171220,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_171220.npz
wjh0111,wjh-0111,left,20260502,6,20260502_171441,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_171441.npz
wjh0111,wjh-0111,left,20260502,6,20260502_171656,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_171656.npz
wjh0111,wjh-0111,left,20260502,6,20260502_171909,wjh0111_0502_left,wjh-0111__20260502-left-6__20260502_171909.npz
